doc_id,filename,ext,rel_path,date,chars,norm_title,dup_of,status,priority_themes
D0323,83.指数暴跌后的参与思路.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\指数相关\83.指数暴跌后的参与思路.pdf,2021-08-07,6620,指数暴跌后的参与思路,D0023,DUP,
D0324,14.注册制后，创业板首板值得玩么？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\14.注册制后，创业板首板值得玩么？.pdf,2020-09-19,6502,注册制后，创业板首板值得玩么？,D0024,DUP,
D0325,17.创业板大肉首板有哪些共性.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\17.创业板大肉首板有哪些共性.pdf,2020-09-26,5419,创业板大肉首板有哪些共性,D0025,DUP,
D0326,20.创业板一进二的关键点有哪些？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\20.创业板一进二的关键点有哪些？.pdf,2020-10-17,6940,创业板一进二的关键点有哪些？,D0026,DUP,
D0327,23.关于创业板连板票次日低吸模式的深度研究.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\23.关于创业板连板票次日低吸模式的深度研究.pdf,2020-10-31,5540,关于创业板连板票次日低吸模式的深度研究,D0027,DUP,强势股模式
D0328,24.创业板票箱体玩法.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\24.创业板票箱体玩法.pdf,2020-10-31,2958,创业板票箱体玩法,D0028,DUP,
D0329,71.近期20cm赚钱效应怎么参与？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\71.近期20cm赚钱效应怎么参与？.pdf,2021-06-05,4972,近期20cm赚钱效应怎么参与？,D0029,DUP,
D0330,78.谈谈近期的20cm低吸.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\注册制创业板研究\78.谈谈近期的20cm低吸.pdf,2021-07-10,7182,谈谈近期的20cm低吸,D0030,DUP,强势股模式
D0331,32.20cm下趋势牛股短线该怎么买.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\32.20cm下趋势牛股短线该怎么买.pdf,2020-12-05,5878,20cm下趋势牛股短线该怎么买,D0031,DUP,强势股模式
D0332,35.如何做好趋势票高抛低吸.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\35.如何做好趋势票高抛低吸.pdf,2020-12-12,6022,如何做好趋势票高抛低吸,D0032,DUP,强势股模式
D0333,36.强趋势投机如何回避潜在巨亏.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\36.强趋势投机如何回避潜在巨亏.pdf,2020-12-19,4676,强趋势投机如何回避潜在巨亏,D0033,DUP,强势股模式
D0334,38.如何系统地找到趋势票.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\38.如何系统地找到趋势票.pdf,2020-12-26,7306,如何系统地找到趋势票,D0034,DUP,强势股模式
D0335,39.如何有效率地参与长趋势票.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\39.如何有效率地参与长趋势票.pdf,2021-01-01,5416,如何有效率地参与长趋势票,D0035,DUP,强势股模式
D0336,47.如何能格局一个小波段.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\47.如何能格局一个小波段.pdf,2021-01-30,6876,如何能格局一个小波段,D0036,DUP,强势股模式
D0337,54.谈谈如何选趋势中军票.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\54.谈谈如何选趋势中军票.pdf,2021-03-13,4689,谈谈如何选趋势中军票,D0037,DUP,强势股模式
D0338,64.如何在长逻辑波段票中做短线.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\64.如何在长逻辑波段票中做短线.pdf,2021-05-01,5635,如何在长逻辑波段票中做短线,D0038,DUP,强势股模式
D0339,70.一个在初期发现潜在主流板块的思路.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\70.一个在初期发现潜在主流板块的思路.pdf,2021-06-05,6447,一个在初期发现潜在主流板块的思路,D0039,DUP,强势股模式
D0340,77.长逻辑趋势票具体要怎么低吸？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\77.长逻辑趋势票具体要怎么低吸？.pdf,2021-07-03,4585,长逻辑趋势票具体要怎么低吸？,D0040,DUP,强势股模式
D0341,82.如何赚一个小波段的钱.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\趋势股研究\82.如何赚一个小波段的钱.pdf,2021-07-31,9299,如何赚一个小波段的钱,D0041,DUP,强势股模式
D0342,30.如何找到高质量的共振板块.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\30.如何找到高质量的共振板块.pdf,2020-11-21,5342,如何找到高质量的共振板块,D0042,DUP,情绪周期|启动标准
D0343,40.板块高潮前的最佳介入时间.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\40.板块高潮前的最佳介入时间.pdf,2021-01-01,5025,板块高潮前的最佳介入时间,D0043,DUP,情绪周期
D0344,41.轮动行情中，板块启动前的信号.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\41.轮动行情中，板块启动前的信号.pdf,2021-01-09,5940,轮动行情中，板块启动前的信号,D0044,DUP,情绪周期|启动标准
D0345,44.题材高低切，轮动题材如何选？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\44.题材高低切，轮动题材如何选？.pdf,2021-01-16,3321,题材高低切，轮动题材如何选？,D0045,DUP,情绪周期
D0346,45.板块调整期，活口票怎么玩？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\45.板块调整期，活口票怎么玩？.pdf,2021-01-23,7392,板块调整期，活口票怎么玩？,D0046,DUP,情绪周期
D0347,60.如何把握龙头切换机会.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\60.如何把握龙头切换机会.pdf,2021-04-10,5854,如何把握龙头切换机会,D0047,DUP,情绪周期|强势股模式
D0348,62.如何玩题材高低切.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\62.如何玩题材高低切.pdf,2021-04-17,8323,如何玩题材高低切,D0048,DUP,情绪周期
D0349,66.题材低维轮动，怎么玩更好？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\66.题材低维轮动，怎么玩更好？.pdf,2021-05-15,8273,题材低维轮动，怎么玩更好？,D0049,DUP,情绪周期
D0350,72.如何做板块内的高低切.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\72.如何做板块内的高低切.pdf,2021-06-12,8480,如何做板块内的高低切,D0050,DUP,情绪周期
D0351,73.题材高潮后分歧，会如何走，该怎么做？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\三、题材节奏\73.题材高潮后分歧，会如何走，该怎么做？.pdf,2021-06-19,4558,题材高潮后分歧，会如何走，该怎么做？,D0051,DUP,情绪周期
D0352,19.复盘中报业绩炒作中的几类机会.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\业绩模式\19.复盘中报业绩炒作中的几类机会.pdf,2020-10-10,5199,复盘中报业绩炒作中的几类机会,D0052,DUP,
D0353,10.新股定价博弈之3种主流模式介绍.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\10.新股定价博弈之3种主流模式介绍.pdf,2020-09-05,8280,新股定价博弈之3种主流模式介绍,D0053,DUP,
D0354,11.新股定价博弈之如何给新股算估值.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\11.新股定价博弈之如何给新股算估值.pdf,2020-09-05,10369,新股定价博弈之如何给新股算估值,D0054,DUP,
D0355,12.新股定价博弈之最新的几个例子串讲.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\12.新股定价博弈之最新的几个例子串讲.pdf,2020-09-12,7093,新股定价博弈之最新的几个例子串讲,D0055,DUP,
D0356,43.如何狙击新股第六天的大阳线.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\43.如何狙击新股第六天的大阳线.pdf,2021-01-16,3678,如何狙击新股第六天的大阳线,D0056,DUP,
D0357,55.如何判断新股情绪周期低点？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\55.如何判断新股情绪周期低点？.pdf,2021-03-13,4185,如何判断新股情绪周期低点？,D0057,DUP,情绪周期
D0358,61.新股博弈之估值修复行情.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\61.新股博弈之估值修复行情.pdf,2021-04-10,4618,新股博弈之估值修复行情,D0058,DUP,
D0359,74.带热点题材的新股如何参与？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\74.带热点题材的新股如何参与？.pdf,2021-06-19,4710,带热点题材的新股如何参与？,D0059,DUP,
D0360,新股定价博弈之高景气龙头的进阶估值方法.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\新股研究\新股定价博弈之高景气龙头的进阶估值方法.pdf,2020-11-28,7561,新股定价博弈之高景气龙头的进阶估值方法,D0060,DUP,强势股模式
D0361,02.如何判断一只股票有机构买入.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\机构系列\02.如何判断一只股票有机构买入.pdf,2020-08-08,7717,如何判断一只股票有机构买入,D0061,DUP,
D0362,05.如何算出一只票会出机构榜.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\机构系列\05.如何算出一只票会出机构榜.pdf,2020-08-15,4886,如何算出一只票会出机构榜,D0062,DUP,
D0363,09.关于机构玩法买点的后续思考.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\机构系列\09.关于机构玩法买点的后续思考.pdf,2020-08-29,5869,关于机构玩法买点的后续思考,D0063,DUP,
D0364,22.最近正在流行的机构玩法.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\机构系列\22.最近正在流行的机构玩法.pdf,2020-10-24,4107,最近正在流行的机构玩法,D0064,DUP,
D0365,03.玩计算器票的基本框架.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\趋势板块研究\03.玩计算器票的基本框架.pdf,2020-08-15,15258,玩计算器票的基本框架,D0065,DUP,强势股模式
D0366,06.大行情的中途调整和结束应该如何区分.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\趋势板块研究\06.大行情的中途调整和结束应该如何区分.pdf,2020-08-22,7526,大行情的中途调整和结束应该如何区分,D0066,DUP,强势股模式
D0367,15.主流板块独立新逻辑怎么玩.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\趋势板块研究\15.主流板块独立新逻辑怎么玩.pdf,2020-09-19,7903,主流板块独立新逻辑怎么玩,D0067,DUP,强势股模式
D0368,25.主流题材中小龙头轮动玩法.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\趋势板块研究\25.主流题材中小龙头轮动玩法.pdf,2020-11-07,6257,主流题材中小龙头轮动玩法,D0068,DUP,强势股模式
D0369,42.连续踏空主流板块后的补救思路.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\趋势板块研究\42.连续踏空主流板块后的补救思路.pdf,2021-01-09,4611,连续踏空主流板块后的补救思路,D0069,DUP,强势股模式
D0370,79.如何参与主流板块补涨分支炒作.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\二、基本面投机\趋势板块研究\79.如何参与主流板块补涨分支炒作.pdf,2021-07-24,4739,如何参与主流板块补涨分支炒作,D0070,DUP,强势股模式
D0371,18.如何用涨跌家数判断情绪冰点及应对策略.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\五、实用指标\18.如何用涨跌家数判断情绪冰点及应对策略.pdf,2020-10-10,7652,如何用涨跌家数判断情绪冰点及应对策略,D0071,DUP,情绪周期|实用指标
D0372,27.一个判断主线持续性的指标.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\五、实用指标\27.一个判断主线持续性的指标.pdf,2020-11-14,5209,一个判断主线持续性的指标,D0072,DUP,实用指标
D0373,29.一个判断题材要见顶分歧的指标.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\五、实用指标\29.一个判断题材要见顶分歧的指标.pdf,2020-11-21,6509,一个判断题材要见顶分歧的指标,D0073,DUP,实用指标
D0374,68.几个判断情绪强弱的实用工具.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\五、实用指标\68.几个判断情绪强弱的实用工具.pdf,2021-05-22,4686,几个判断情绪强弱的实用工具,D0074,DUP,情绪周期|实用指标
D0375,01.介绍一下这两年我的主要交易模式.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\01.介绍一下这两年我的主要交易模式.pdf,2020-08-08,18058,介绍一下这两年我的主要交易模式,D0075,DUP,
D0376,04.分析一个短线票最基础的四个问题.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\04.分析一个短线票最基础的四个问题.pdf,2020-08-15,7200,分析一个短线票最基础的四个问题,D0076,DUP,
D0377,33.交易中概率、赔率与仓位的关系.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\33.交易中概率、赔率与仓位的关系.pdf,2020-12-05,6865,交易中概率、赔率与仓位的关系,D0077,DUP,仓位风控
D0378,50.买点不是点，而是区间.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\50.买点不是点，而是区间.pdf,2021-02-06,4369,买点不是点，而是区间,D0078,DUP,
D0379,51.谈一谈交易性格.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\51.谈一谈交易性格.pdf,2021-02-27,9590,谈一谈交易性格,D0079,DUP,
D0380,53.谈一谈交易中的性价比？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\53.谈一谈交易中的性价比？.pdf,2021-03-06,6762,谈一谈交易中的性价比？,D0080,DUP,
D0381,65.一个简易版的交易系统.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\65.一个简易版的交易系统.pdf,2021-05-08,8101,一个简易版的交易系统,D0081,DUP,
D0382,80.谈谈交易模式的优先级.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\80.谈谈交易模式的优先级.pdf,2021-07-24,5901,谈谈交易模式的优先级,D0082,DUP,
D0383,85.系统性讲讲预期.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\六、交易思路\85.系统性讲讲预期.pdf,2021-08-14,9477,系统性讲讲预期,D0083,DUP,
D0384,16.创业板涨停板炒作全程复盘.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\四、行情复盘\16.创业板涨停板炒作全程复盘.pdf,2020-09-26,7828,创业板涨停板炒作全程复盘,D0084,DUP,
D0385,57.碳中和炒作全复盘.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\四、行情复盘\57.碳中和炒作全复盘.pdf,2021-03-27,9385,碳中和炒作全复盘,D0085,DUP,
D0386,67.医美板块炒作复盘.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\四、行情复盘\67.医美板块炒作复盘.pdf,2021-05-22,6622,医美板块炒作复盘,D0086,DUP,
D0387,69.近期市场赚钱效应的模式解析.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\四、行情复盘\69.近期市场赚钱效应的模式解析.pdf,2021-05-29,7258,近期市场赚钱效应的模式解析,D0087,DUP,
D0388,复盘哥.docx,.docx,复盘哥.docx,,4062,复盘哥,,OK,
D0389,一个强趋势票的细节问题-2022.7.25.docx,.docx,复盘哥工作室知识点（更新到0814）\一个强趋势票的细节问题-2022.7.25.docx,2022-07-25,365,一个强趋势票的细节问题-2022.7.25,,OK,强势股模式
D0390,一字板逻辑票高位开板后的交易机会-2022.7.7.docx,.docx,复盘哥工作室知识点（更新到0814）\一字板逻辑票高位开板后的交易机会-2022.7.7.docx,2022-07-07,816,一字板逻辑票高位开板后的交易机会-2022.7.7,,OK,
D0391,一类长腿票形成条件及接力效果-2022.7.20.docx,.docx,复盘哥工作室知识点（更新到0814）\一类长腿票形成条件及接力效果-2022.7.20.docx,2022-07-20,312,一类长腿票形成条件及接力效果-2022.7.20,,OK,情绪周期
D0392,不在对的板块里纠缠弱股-2022.7.25.docx,.docx,复盘哥工作室知识点（更新到0814）\不在对的板块里纠缠弱股-2022.7.25.docx,2022-07-25,111,不在对的板块里纠缠弱股-2022.7.25,,OK,
D0393,个股交易，差不多就行&波段交易-2022.8.1.docx,.docx,复盘哥工作室知识点（更新到0814）\个股交易，差不多就行&波段交易-2022.8.1.docx,2022-08-01,1565,个股交易，差不多就行&波段交易-2022.8.1,,OK,
D0394,个股突破后的走势差异原因-2022.7.15.docx,.docx,复盘哥工作室知识点（更新到0814）\个股突破后的走势差异原因-2022.7.15.docx,2022-07-15,285,个股突破后的走势差异原因-2022.7.15,,OK,
D0395,个股逻辑与股价走势之间的关系-2022.8.10.docx,.docx,复盘哥工作室知识点（更新到0814）\个股逻辑与股价走势之间的关系-2022.8.10.docx,2022-08-10,125,个股逻辑与股价走势之间的关系-2022.8.10,,OK,
D0396,主流高位分化时的操作-2022.6.27.docx,.docx,复盘哥工作室知识点（更新到0814）\主流高位分化时的操作-2022.6.27.docx,2022-06-27,208,主流高位分化时的操作-2022.6.27,,OK,
D0397,什么是模式思维-2022.7.14.docx,.docx,复盘哥工作室知识点（更新到0814）\什么是模式思维-2022.7.14.docx,2022-07-14,189,什么是模式思维-2022.7.14,,OK,
D0398,低吸的重要原则-2022.6.29.docx,.docx,复盘哥工作室知识点（更新到0814）\低吸的重要原则-2022.6.29.docx,2022-06-29,93,低吸的重要原则-2022.6.29,,OK,强势股模式
D0399,做票不要较劲-2022.7.28.docx,.docx,复盘哥工作室知识点（更新到0814）\做票不要较劲-2022.7.28.docx,2022-07-28,361,做票不要较劲-2022.7.28,,OK,
D0400,关于亏损-2022.8.9.docx,.docx,复盘哥工作室知识点（更新到0814）\关于亏损-2022.8.9.docx,2022-08-09,582,关于亏损-2022.8.9,,OK,
D0401,关于卖票和熬票-2022.6.30.docx,.docx,复盘哥工作室知识点（更新到0814）\关于卖票和熬票-2022.6.30.docx,2022-06-30,263,关于卖票和熬票-2022.6.30,,OK,
D0402,关于强趋势票-2022.7.4.docx,.docx,复盘哥工作室知识点（更新到0814）\关于强趋势票-2022.7.4.docx,2022-07-04,635,关于强趋势票-2022.7.4,,OK,强势股模式
D0403,关于熬票-2022.6.22.docx,.docx,复盘哥工作室知识点（更新到0814）\关于熬票-2022.6.22.docx,2022-06-22,117,关于熬票-2022.6.22,,OK,
D0404,关于特停补涨-2022.7.14.docx,.docx,复盘哥工作室知识点（更新到0814）\关于特停补涨-2022.7.14.docx,2022-07-14,275,关于特停补涨-2022.7.14,,OK,
D0405,关于看A做B-2022.6.27.docx,.docx,复盘哥工作室知识点（更新到0814）\关于看A做B-2022.6.27.docx,2022-06-27,241,关于看A做B-2022.6.27,,OK,
D0406,关于空间板-2022.7.20.docx,.docx,复盘哥工作室知识点（更新到0814）\关于空间板-2022.7.20.docx,2022-07-20,300,关于空间板-2022.7.20,,OK,
D0407,关于筹码-2022.8.11.docx,.docx,复盘哥工作室知识点（更新到0814）\关于筹码-2022.8.11.docx,2022-08-11,376,关于筹码-2022.8.11,,OK,
D0408,关于错杀票-2022.7.22.docx,.docx,复盘哥工作室知识点（更新到0814）\关于错杀票-2022.7.22.docx,2022-07-22,299,关于错杀票-2022.7.22,,OK,
D0409,关于题材选取的问题.docx,.docx,复盘哥工作室知识点（更新到0814）\关于题材选取的问题.docx,,52,关于题材选取的问题,,OK,
D0410,关于高位接力-2022.6.23.docx,.docx,复盘哥工作室知识点（更新到0814）\关于高位接力-2022.6.23.docx,2022-06-23,2009,关于高位接力-2022.6.23,,OK,情绪周期
D0411,出现亏损的初期就要收手了-2022.7.12.docx,.docx,复盘哥工作室知识点（更新到0814）\出现亏损的初期就要收手了-2022.7.12.docx,2022-07-12,1643,出现亏损的初期就要收手了-2022.7.12,,OK,
D0412,反包票的分时买点-2022.6.22.docx,.docx,复盘哥工作室知识点（更新到0814）\反包票的分时买点-2022.6.22.docx,2022-06-22,166,反包票的分时买点-2022.6.22,,OK,强势股模式
D0413,同批次的两只票晋级PK-2022.7.5.docx,.docx,复盘哥工作室知识点（更新到0814）\同批次的两只票晋级PK-2022.7.5.docx,2022-07-05,202,同批次的两只票晋级PK-2022.7.5,,OK,
D0414,在不同的位置，从不同的角度去思考问题-2022.8.4.docx,.docx,复盘哥工作室知识点（更新到0814）\在不同的位置，从不同的角度去思考问题-2022.8.4.docx,2022-08-04,1074,在不同的位置，从不同的角度去思考问题-2022.8.4,,OK,
D0415,地天板的意义-2022.6.22.docx,.docx,复盘哥工作室知识点（更新到0814）\地天板的意义-2022.6.22.docx,2022-06-22,74,地天板的意义-2022.6.22,,OK,
D0416,基于启动和接力如何做计划-2022.6.24.docx,.docx,复盘哥工作室知识点（更新到0814）\基于启动和接力如何做计划-2022.6.24.docx,2022-06-24,205,基于启动和接力如何做计划-2022.6.24,,OK,情绪周期|启动标准
D0417,基于日K的三种低吸-2022.6.22.docx,.docx,复盘哥工作室知识点（更新到0814）\基于日K的三种低吸-2022.6.22.docx,2022-06-22,110,基于日K的三种低吸-2022.6.22,,OK,强势股模式
D0418,基于板块走强对前期热点票的低吸-2022.6.28.docx,.docx,复盘哥工作室知识点（更新到0814）\基于板块走强对前期热点票的低吸-2022.6.28.docx,2022-06-28,180,基于板块走强对前期热点票的低吸-2022.6.28,,OK,强势股模式
D0419,一个常规交易模式-2022.11.15.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\一个常规交易模式-2022.11.15.docx,2022-11-15,208,一个常规交易模式-2022.11.15,,OK,
D0420,一个节点上的小知识点-2022.11.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\一个节点上的小知识点-2022.11.9.docx,2022-11-09,141,一个节点上的小知识点-2022.11.9,,OK,
D0421,一个量化交易原则-2022.11.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\一个量化交易原则-2022.11.17.docx,2022-11-17,149,一个量化交易原则-2022.11.17,,OK,
D0422,一种选股思路-2022.10.26.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\一种选股思路-2022.10.26.docx,2022-10-26,250,一种选股思路-2022.10.26,,OK,
D0423,一类反核票的低吸机会-2022.11.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\一类反核票的低吸机会-2022.11.17.docx,2022-11-17,155,一类反核票的低吸机会-2022.11.17,,OK,强势股模式
D0424,一类跟指数共振的非主线独立标的-2022.11.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\一类跟指数共振的非主线独立标的-2022.11.17.docx,2022-11-17,274,一类跟指数共振的非主线独立标的-2022.11.17,,OK,
D0425,三位一体分析安图生物-2022.10.18.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\三位一体分析安图生物-2022.10.18.docx,2022-10-18,204,三位一体分析安图生物-2022.10.18,,OK,
D0426,与大家共勉的人生赠言-2022.11.21.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\与大家共勉的人生赠言-2022.11.21.docx,2022-11-21,335,与大家共勉的人生赠言-2022.11.21,,OK,
D0427,两类反核盘口-2022.12.22.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\两类反核盘口-2022.12.22.docx,2022-12-22,772,两类反核盘口-2022.12.22,,OK,
D0428,个股成交量与板块情绪的关系-2023.1.4.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\个股成交量与板块情绪的关系-2023.1.4.docx,2023-01-04,292,个股成交量与板块情绪的关系-2023.1.4,,OK,情绪周期
D0429,中长线持股-2022.12.28.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\中长线持股-2022.12.28.docx,2022-12-28,189,中长线持股-2022.12.28,,OK,
D0430,为什么会觉得轮动低吸总找不到节点-2022.12.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\为什么会觉得轮动低吸总找不到节点-2022.12.7.docx,2022-12-07,263,为什么会觉得轮动低吸总找不到节点-2022.12.7,,OK,强势股模式
D0431,为什么新手学了接力技术依然不能控制回撤-2022.10.27.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\为什么新手学了接力技术依然不能控制回撤-2022.10.27.docx,2022-10-27,878,为什么新手学了接力技术依然不能控制回撤-2022.10.27,,OK,情绪周期|仓位风控
D0432,为何说，有些票挺强没涨是在等指数-2023.1-2.1.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\为何说，有些票挺强没涨是在等指数-2023.1-2.1.docx,2023-01-02,544,为何说，有些票挺强没涨是在等指数-2023.1-2.1,,OK,
D0433,为啥要买前排-2022.12.7.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\为啥要买前排-2022.12.7.docx,2022-12-07,110,为啥要买前排-2022.12.7,,OK,
D0434,买一只烂板，究竟博弈的是谁-2023.1.31.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\买一只烂板，究竟博弈的是谁-2023.1.31.docx,2023-01-31,322,买一只烂板，究竟博弈的是谁-2023.1.31,,OK,
D0435,买到不温不火的票需要自控-2022.10.20.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\买到不温不火的票需要自控-2022.10.20.docx,2022-10-20,416,买到不温不火的票需要自控-2022.10.20,,OK,
D0436,买板块还是买个股-2022.11.23.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\买板块还是买个股-2022.11.23.docx,2022-11-23,336,买板块还是买个股-2022.11.23,,OK,
D0437,二次绝望要注意选择的位置-2023.1.17.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\二次绝望要注意选择的位置-2023.1.17.docx,2023-01-17,129,二次绝望要注意选择的位置-2023.1.17,,OK,
D0438,交易逻辑一定要有一致性-2023.1.9.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\交易逻辑一定要有一致性-2023.1.9.docx,2023-01-09,191,交易逻辑一定要有一致性-2023.1.9,,OK,
D0439,什么叫前置交易-2022.11.14.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\什么叫前置交易-2022.11.14.docx,2022-11-14,419,什么叫前置交易-2022.11.14,,OK,
D0440,什么叫各自节奏-2023.1.30.docx,.docx,复盘哥工作室知识点（更新到0814）\复盘哥工作室知识点（3）\什么叫各自节奏-2023.1.30.docx,2023-01-30,723,什么叫各自节奏-2023.1.30,,OK,
